home_team,away_team,home_elo,away_elo,elo_diff,result
Brazil,Colombia,1885.5420712680802,1687.4491854168318,198.0928858512484,1
Mexico,Costa Rica,1684.7145663307858,1575.6390946134686,109.07547171731721,0
Iraq,Pakistan,1674.4459430291058,1287.0118792643323,387.43406376477355,1
Uzbekistan,Indonesia,1539.9424608516872,1390.4089923498468,149.5334685018404,1
Tahiti,Solomon Islands,1687.4352722602168,1546.3387110393462,141.09656122087063,0
Peru,Argentina,1541.6987012834306,1713.8183848055662,-172.11968352213557,1
Papua New Guinea,Fiji,1447.9556037954028,1574.294648097641,-126.33904430223811,-1
Malawi,Mauritius,1533.4686415986357,1402.5974785624521,130.8711630361836,1
Bolivia,Colombia,1580.3882127682195,1682.6039322755726,-102.21571950735301,1
Antigua and Barbuda,Saint Lucia,1407.766161144817,1437.1421099105162,-29.37594876569915,0
Morocco,Egypt,1691.0473720492032,1616.100063908703,74.94730814050013,1
Liberia,DR Congo,1454.0185727750725,1524.7475924604275,-70.72901968535507,1
Tanzania,Togo,1423.3619347359015,1489.3710394086518,-66.00910467275025,1
Tajikistan,Turkmenistan,1497.3325582942857,1489.598029988776,7.734528305509684,1
Senegal,Ethiopia,1500.6806294914911,1455.5523333258652,45.1282961656259,1
Nepal,Oman,1259.8133682476823,1423.6803473441146,-163.86697909643226,-1
Mozambique,Zambia,1492.9550746816499,1641.7393529200735,-148.78427823842367,0
Mali,Benin,1472.7384496280006,1343.8605431958235,128.87790643217704,1
Lebanon,Kuwait,1524.0082495389313,1627.8027322074531,-103.79448266852182,-1
Cameroon,Gabon,1602.065997641662,1543.6328333202375,58.433164321424556,0
Ivory Coast,Algeria,1643.2489711394858,1636.7693471087418,6.479624030743935,1
Estonia,Andorra,1279.4172505090792,1483.5160689746754,-204.0988184655962,1
Ecuador,Mexico,1608.1095287860055,1681.674353931245,-73.56482514523941,0
China PR,Vietnam,1641.5211917494903,1397.5879016753388,243.9332900741515,1
Japan,Macau,1685.0653237180877,1324.0742612753093,360.99106244277846,1
Brazil,Paraguay,1890.3873244093395,1678.9767389891979,211.41058542014162,1
Antigua and Barbuda,Saint Lucia,1408.6096598628717,1436.2986111924615,-27.688951329589827,1
Angola,Ghana,1541.989335004129,1550.9577576589336,-8.968422654804499,1
Latvia,Andorra,1393.6743084239574,1468.2355235476452,-74.56121512368782,1
Macau,Oman,1321.8492524511184,1429.2850557136414,-107.435803262523,-1
Bolivia,Mexico,1593.2481762124578,1679.5880729202659,-86.33989670780807,1
Japan,Nepal,1687.2903325422785,1254.2086598781555,433.08167266412306,1
Brazil,Peru,1894.9567014568102,1556.2836215978657,338.67307985894445,1
DR Congo,Uganda,1512.7395113055727,1524.7303241885866,-11.99081288301386,0
Japan,Oman,1688.8173137437252,1436.2877359494657,252.52957779425947,0
Macau,Nepal,1314.8465722152941,1252.6816786767088,62.164893538585375,1
Mexico,Peru,1667.152933377546,1553.791592462304,113.36134091524218,1
Namibia,Malawi,1446.6187426037222,1539.8704557771523,-93.25171317343006,1
New Zealand,Australia,1543.0483686190073,1741.8183459612217,-198.76997734221436,-1
Gibraltar,Guernsey,1494.7917272065836,1581.8979168478263,-87.10618964124274,-1
Shetland,Isle of Wight,1450.2620097713664,1525.3993473670466,-75.13733759568026,0
Ynys Môn,Hitra,1526.0722187503195,1500.0,26.072218750319507,1
Jersey,Frøya,1663.6210365723698,1500.0,163.6210365723698,1
Bolivia,Brazil,1605.6833157551775,1897.448730592372,-291.7654148371944,-1
Jamaica,Cuba,1573.8438306816352,1484.710885958323,89.13294472331222,1
El Salvador,United States,1478.5313132851882,1611.023276567833,-132.49196328264475,0
Cambodia,Uzbekistan,1320.096387474691,1545.8859729578433,-225.78958548315222,-1
Kazakhstan,Iraq,1542.4716905926314,1676.3872780201507,-133.9155874275193,1
Jersey,Greenland,1669.2314579900817,1411.3283405440952,257.9031174459865,1
Frøya,Guernsey,1494.3895785822883,1589.4420406735248,-95.05246209123652,-1
Ynys Môn,Shetland,1535.3232054136236,1452.3915401985462,82.93166521507737,1
Hitra,Isle of Wight,1490.749013336696,1523.2698169398668,-32.52080360317086,-1
Guernsey,Greenland,1596.772484244442,1407.6336972812155,189.1387869632265,0
Frøya,Gibraltar,1487.0591350113712,1487.247603380885,-0.18846836951388468,-1
Barbados,Trinidad and Tobago,1470.9462362876345,1517.6039400008299,-46.65770371319536,0
Gibraltar,Greenland,1497.2421788256904,1412.596699383938,84.64547944175251,1
Jersey,Guernsey,1672.9261012529614,1591.8094821417196,81.11661911124179,1
Shetland,Gibraltar,1444.7341820083311,1504.8529707462699,-60.11878873793876,1
Isle of Wight,Guernsey,1532.3365170532063,1584.1026896591939,-51.76617260598755,1
Frøya,Hitra,1477.0645595665658,1481.6823132233565,-4.617753656790683,1
Frøya,Greenland,1487.197461375135,1404.9859074633584,82.21155391177649,1
Ynys Môn,Isle of Wight,1542.9805636038386,1543.8155389102576,-0.8349753064189827,0
Jersey,Gibraltar,1680.6328937354872,1493.1396783246014,187.4932154108858,1
Shetland,Hitra,1456.4474744299996,1471.5494114147873,-15.101936984787699,1
Jersey,Ynys Môn,1685.705672577044,1543.0045960787409,142.7010764983031,1
Jamaica,Grenada,1581.3332172029288,1492.1769410250079,89.15627617792097,0
Martinique,Trinidad and Tobago,1568.280664421706,1516.2690383571428,52.01162606456319,1
Chile,Colombia,1597.3296025073623,1669.7439688313343,-72.41436632397199,1
Tanzania,Zambia,1435.239295259384,1637.700895916836,-202.46160065745198,0
Tunisia,Mali,1619.8711705492447,1479.1903093735643,140.68086117568032,1
Venezuela,Ecuador,1317.8302519944205,1610.1958097969846,-292.3655578025641,0
Saint Kitts and Nevis,Martinique,1484.1227959051532,1576.7947331104451,-92.6719372052919,1
Peru,Bolivia,1546.9433363821322,1602.5401793097922,-55.596842927659964,1
Malawi,Botswana,1527.2491016691479,1323.571522615315,203.67757905383291,0
Antigua and Barbuda,Grenada,1419.4049289862858,1494.6881836984005,-75.28325471211474,-1
Australia,New Zealand,1746.6493035282074,1538.2174110520216,208.4318924761858,1
Paraguay,Argentina,1674.4073619417272,1699.2334644911311,-24.826102549403913,-1
Antigua and Barbuda,Jamaica,1411.5384684287064,1578.8219745295362,-167.28350610082975,-1
Saint Kitts and Nevis,Trinidad and Tobago,1496.7286025998183,1507.7549696684036,-11.026367068585387,-1
Lithuania,Estonia,1440.4884921945973,1294.6977959361093,145.79069625848797,1
Trinidad and Tobago,Jamaica,1517.437711819904,1584.3476883590383,-66.90997653913428,0
Estonia,Latvia,1288.663893041246,1405.7880031193506,-117.12411007810465,-1
Saint Kitts and Nevis,Grenada,1487.0458604483179,1502.5546442559798,-15.508783807661985,1
Lithuania,Latvia,1446.5223950894606,1412.5390516923853,33.98334339707526,1
Zambia,Malawi,1632.4544180967237,1521.9773053402687,110.47711275645497,1
Algeria,Mali,1626.9558240605486,1473.0317499169732,153.92407414357535,1
Trinidad and Tobago,Saint Kitts and Nevis,1519.3400754235765,1497.4919428888163,21.848132534760225,1
Togo,Liberia,1477.4936788851692,1466.0266539299273,11.467024955241868,1
Mauritius,Mozambique,1396.1956643839355,1496.9935316848873,-100.7978673009518,-1
Jamaica,Grenada,1582.4453247553658,1492.1085618154814,90.33676293988447,1
Ghana,Zimbabwe,1540.6996830226678,1537.5899345049697,3.109748517698108,1
Tunisia,Guinea,1626.0297300058357,1496.65097465437,129.37875535146577,1
Ethiopia,Morocco,1446.8439743581794,1698.9230636813484,-252.079089323169,-1
Egypt,Senegal,1608.224372276558,1509.388988459177,98.83538381738094,1
DR Congo,Tanzania,1513.0844976826872,1440.4857730794965,72.5987246031907,0
Benin,Ivory Coast,1337.4086834502598,1653.062494187679,-315.65381073741924,0
Gabon,Kenya,1545.2989948943045,1542.434321685141,2.864673209163584,1
Mozambique,Namibia,1504.1710829505519,1459.2400967117267,44.9309862388252,0
Iceland,Norway,1473.3875523401389,1686.1255033333669,-212.73795099322797,-1
Colombia,Ecuador,1657.689381205641,1603.329804985494,54.35957622014689,1
Bolivia,Uruguay,1590.9534936748291,1603.2733352294065,-12.319841554577351,1
Argentina,Venezuela,1708.5201254760532,1324.696256805911,383.82386867014225,1
Chile,Paraguay,1609.3841901330557,1665.1207009568052,-55.73651082374954,1
Ivory Coast,Mali,1645.8582601601615,1467.1932709847783,178.6649891753832,1
Zambia,Mauritius,1639.3776370857165,1389.018113118271,250.3595239674455,1
Mozambique,Malawi,1502.8850266180555,1515.0540863512758,-12.169059733220365,1
Morocco,Senegal,1702.7197599086496,1502.159369625966,200.56039028268356,1
Liberia,Tanzania,1456.3565816494142,1442.5454424138454,13.811139235568817,1
Iceland,Faroe Islands,1468.8450568533049,1355.253742977594,113.59131387571097,1
Algeria,Benin,1632.7943029927435,1344.6129174777773,288.1813855149662,1
Egypt,Ethiopia,1615.4539911097688,1443.047278130878,172.4067129788907,1
Angola,Zimbabwe,1552.2474096403948,1527.679437872108,24.567971768286725,1
Gabon,Namibia,1555.2165448398557,1460.526153044223,94.69039179563265,0
DR Congo,Togo,1511.0248283483384,1487.1637511656822,23.861077182656118,1
Cameroon,Kenya,1600.399836067595,1532.5167717395898,67.88306432800528,0
Zambia,Mozambique,1643.2048744837339,1513.2351371548548,129.9697373288791,1
Belarus,Israel,1415.6994341299915,1511.994342295403,-96.29490816541147,-1
Estonia,Faroe Islands,1281.9128444682112,1348.4114472940116,-66.49860282580039,-1
Hungary,Malta,1528.1251130589985,1280.2851620068918,247.8399510521067,1
Slovakia,Switzerland,1546.6029175587753,1620.7569752018492,-74.15405764307388,1
Sweden,Lithuania,1711.5446123584213,1455.5473832280604,255.9972291303609,1
Jamaica,Colombia,1589.9022749174353,1666.1374299062807,-76.23515498884535,1
Cameroon,Nigeria,1598.470492787263,1657.8373012327445,-59.36680844548141,-1
Tunisia,Zambia,1632.4689954330938,1649.6292957347853,-17.16030030169145,1
United States,Ecuador,1607.3845485096597,1594.8817562848544,12.502792224805262,-1
Tunisia,Nigeria,1642.9625073364182,1666.145024980295,-23.182517643876736,1
Cameroon,Zambia,1590.1627690397127,1639.135783831461,-48.973014791748255,0
Malawi,Tanzania,1504.7039758144765,1432.9427497032027,71.7612261112738,0
South Korea,Brazil,1684.8484723588122,1900.5918670377573,-215.74339467894515,-1
Costa Rica,El Salvador,1578.6793070130095,1482.1700413433614,96.50926566964813,0
Japan,Brazil,1682.6060397678955,1905.0739103471917,-222.46787057929623,-1
Guinea,Nigeria,1490.211709227112,1655.4787669592522,-165.2670577321403,1
Burkina Faso,Kenya,1455.8247396632466,1534.4461150199218,-78.62137535667512,-1
Morocco,Gabon,1707.5130548006255,1552.5566696498215,154.95638515080395,1
South Africa,Congo,1668.2257963673057,1505.5927065661663,162.63308980113948,1
Zambia,DR Congo,1637.7354888185537,1520.339129064199,117.39635975435476,1
Zimbabwe,Cameroon,1518.38538470138,1591.56306405262,-73.17767935123993,-1
Tunisia,Namibia,1653.628765357461,1463.1860282342573,190.44273712320364,1
Togo,Angola,1477.8494504498217,1561.541462811123,-83.6920123613013,0
Ghana,Sierra Leone,1550.6101796555295,1524.4292783173246,26.180901338204876,-1
Egypt,Liberia,1620.8625485592509,1465.959274360057,154.9032741991939,1
Canada,Iran,1575.9254556389872,1696.0490179655121,-120.12356232652496,-1
Greece,Cyprus,1580.125373152549,1380.7757681971693,199.34960495537962,1
Latvia,Azerbaijan,1403.5140635537855,1389.1596287577613,14.35443479602418,0
Northern Ireland,Germany,1556.365949106763,1848.5449853609555,-292.1790362541924,-1
Portugal,Armenia,1689.886532074231,1441.9988918685192,247.8876402057117,1
Romania,North Macedonia,1694.2552554951956,1515.8627085892347,178.3925469059609,1
Liechtenstein,Iceland,1361.7278131888015,1475.6873525368871,-113.95953934808563,-1
Ukraine,Albania,1544.480384782817,1357.4465133916224,187.03387139119468,1
Uruguay,Chile,1592.9188902287358,1620.9747942775723,-28.05590404883651,1
Venezuela,Peru,1322.718186927171,1558.5300220170952,-235.81183508992422,-1
Turkey,Wales,1580.5130127753655,1549.3894297147667,31.123583060598776,1
Republic of Ireland,Lithuania,1625.2065369918462,1451.8195790611785,173.38695793066768,0
Russia,Serbia,1725.7911500969878,1631.4508399787924,94.34031011819548,-1
Finland,Norway,1463.8505157140316,1690.6679988202009,-226.81748310616922,-1
Estonia,Austria,1273.8037937174279,1601.2411143248198,-327.43732060739194,-1
Ecuador,Paraguay,1605.2414603150391,1653.5300968122885,-48.2886364972494,1
Czech Republic,Faroe Islands,1656.5286073623959,1356.520498044795,300.0081093176009,1
Hungary,Switzerland,1531.997438673215,1608.6544786420072,-76.65703996879233,0
Colombia,Bolivia,1653.9777550636986,1601.3079386754998,52.6698163881988,1
Bulgaria,Israel,1649.3481215499635,1519.291605691818,130.05651585814553,1
Bosnia and Herzegovina,Denmark,1498.305183243769,1773.0801610998608,-274.7749778560917,1
Belarus,Sweden,1408.4021707335764,1715.2724165253032,-306.8702457917268,-1
Lebanon,Iraq,1516.9098822477463,1662.7130531449898,-145.8031708972435,-1
South Korea,Tajikistan,1680.3664290493778,1507.1099774426723,173.25645160670547,1
Peru,Colombia,1562.6231490619864,1662.4733030350867,-99.8501539731003,1
Slovakia,Czech Republic,1558.7054141186172,1659.5480788327836,-100.8426647141664,1
Uzbekistan,Yemen,1550.1701170902606,1377.611590685944,172.55852640431658,1
South Korea,China PR,1685.755706701836,1645.4642238591182,40.29148284271787,0
Jamaica,Trinidad and Tobago,1602.0619497600173,1528.712063204664,73.34988655535335,1
Namibia,Zambia,1458.177263983877,1644.479530342278,-186.30226635840086,0
China PR,Kazakhstan,1646.618735060878,1556.1459154677923,90.47281959308566,1
United Arab Emirates,Iran,1645.2888713874493,1702.723066098629,-57.43419471117977,1
Nepal,Pakistan,1244.45207576278,1285.0705442732874,-40.618468510507455,-1
Maldives,Bangladesh,1297.8722462268602,1333.542104801262,-35.669858574401815,0
Switzerland,Finland,1606.4832303794956,1459.5862573609122,146.89697301858337,-1
Sri Lanka,Pakistan,1285.3450727150391,1293.9067481233171,-8.561675408278006,1
Slovenia,Greece,1499.5948700886888,1584.9441157777505,-85.34924568906172,-1
Poland,Hungary,1600.6396851566153,1534.1686869357266,66.47099822088876,1
Netherlands,Belgium,1745.6771467655028,1661.2310168266167,84.44612993888609,1
Lithuania,North Macedonia,1456.433258633081,1510.5890367053444,-54.155778072263274,1
Liechtenstein,Romania,1354.8950559157083,1699.5289273790859,-344.63387146337755,-1
Latvia,Estonia,1403.1011446278078,1271.1672083649341,131.93393626287366,1
Austria,Sweden,1603.8776996773136,1718.1920111721988,-114.31431149488526,1
Iceland,Republic of Ireland,1482.5201098099803,1620.5928574199436,-138.07274760996324,-1
Germany,Portugal,1851.68181928758,1693.7580005471843,157.92381874039575,0
Faroe Islands,Czech Republic,1353.5010265744072,1646.7244434827048,-293.2234169082976,-1
El Salvador,Colombia,1484.8784960139621,1649.6759779877586,-164.7974819737965,0
Croatia,Bosnia and Herzegovina,1663.194102256445,1514.894176448389,148.29992580805583,1
Azerbaijan,Norway,1389.572547683739,1694.9322571733203,-305.3597094895813,-1
Armenia,Albania,1438.1274233955658,1352.3637167718061,85.76370662375962,1
South Korea,Kazakhstan,1684.6011955000763,1548.6926277127104,135.90856778736588,1
United States,Costa Rica,1597.024844479475,1575.9708523424088,21.05399213706619,1
India,Bangladesh,1380.5970619751668,1332.5190357152142,48.078026259952594,1
Jamaica,Canada,1609.9815866734032,1569.2514075058702,40.730179167532924,1
Japan,Uzbekistan,1678.2571729279773,1555.5752268481588,122.68194607981854,1
Luxembourg,Cyprus,1206.4941921919237,1375.9570255719677,-169.462833380044,-1
Scotland,Belarus,1641.3957039546822,1405.4825760866809,235.9131278680013,1
Nepal,Sri Lanka,1235.6158719127502,1295.5914476735766,-59.97557576082636,-1
Maldives,India,1298.895315312908,1389.222030754338,-90.32671544143,0
Albania,Northern Ireland,1344.78324936265,1553.2291151801385,-208.44586581748854,1
Sweden,Latvia,1705.0155845807822,1409.4763594427723,295.5392251380099,1
Sri Lanka,Maldives,1303.882156539074,1301.4380946608271,2.4440618782468846,-1
Slovakia,Serbia,1571.529049468696,1644.1013493831135,-72.5722999144175,0
San Marino,Turkey,1326.4605307905958,1589.6195925873133,-263.1590617967174,-1
Romania,Iceland,1701.9470610053345,1476.2973764254846,225.64968457984992,1
Peru,Uruguay,1575.4204741093145,1603.7246534169792,-28.304179307664754,1
Paraguay,Bolivia,1642.149118850007,1592.8123907041117,49.33672814589522,1
Norway,Switzerland,1697.873599544521,1592.490334601024,105.38326494349712,1
Lithuania,Republic of Ireland,1467.9794849101736,1626.8155908044394,-158.83610589426576,-1
Hungary,Azerbaijan,1526.0588700587593,1386.6312053125382,139.42766474622113,1
Georgia,Italy,1474.7115179925952,1790.3277990777408,-315.6162810851456,0
England,Moldova,1811.9235674317686,1450.6682651615126,361.2553022702559,1
Denmark,Croatia,1756.4911678952408,1669.1673189802318,87.32384891500897,1
Colombia,Venezuela,1645.259103698532,1318.6250598822799,326.6340438162522,1
Chile,Argentina,1610.1690310893289,1710.498195354793,-100.32916426546421,-1
Bulgaria,Russia,1655.7703646320908,1713.1406406926667,-57.37027606057586,1
Brazil,Ecuador,1909.42277718711,1616.6224382773207,292.80033890978916,1
Bosnia and Herzegovina,Slovenia,1508.9209597246022,1492.0031686463476,16.917791078254595,1
Belarus,Austria,1401.391346924743,1617.0541262687302,-215.66277934398727,-1
Germany,Armenia,1847.4255714279464,1445.707890804722,401.7176806232244,1
India,Pakistan,1386.6792514064189,1283.6603731647797,103.01887824163919,1
United Arab Emirates,Kazakhstan,1656.927065184412,1542.416366365855,114.51069881855688,1
South Korea,Uzbekistan,1690.8774568469316,1548.966508135013,141.91094871191854,1
China PR,Iran,1654.0720228159598,1691.0848723016663,-37.01284948570651,-1
India,Maldives,1393.7980760679015,1311.508439256081,82.28963681182063,1
Pakistan,Sri Lanka,1276.541548503297,1293.8118119438202,-17.270263440523195,1
El Salvador,Canada,1489.2953703031887,1560.4183752796266,-71.12300497643787,1
Indonesia,Tanzania,1384.4654802436908,1434.9793250696919,-50.513844826001105,1
Jamaica,Costa Rica,1618.8146188996468,1566.5760942830148,52.23852461663205,1
Saudi Arabia,Kuwait,1676.1569767262408,1634.9010994986381,41.255877227602696,1
Iran,Saudi Arabia,1700.02356872464,1684.9750868456445,15.048481878995517,0
Qatar,Kuwait,1557.3170672879558,1626.0829893792345,-68.76592209127875,-1
United Arab Emirates,Japan,1663.7455573419436,1684.865891641123,-21.120334299179376,0
Libya,Bahrain,1526.1916203423257,1468.924725137833,57.266895204492585,1
Kazakhstan,Uzbekistan,1535.5978742083234,1542.838087764269,-7.240213555945502,0
Indonesia,New Zealand,1395.9092270410156,1533.5873033523706,-137.67807631135497,1
El Salvador,Guatemala,1501.3143315187954,1541.781544865968,-40.467213347172674,-1
Malta,Czech Republic,1276.4128363926754,1649.8454095328354,-373.43257314016,-1
Moldova,Georgia,1448.446262471039,1481.9152324188535,-33.46896994781446,-1
Poland,Lithuania,1608.7495020335825,1462.2572096946917,146.49229233889082,1
Slovakia,Spain,1573.5879904928763,1793.167680078546,-219.5796895856697,-1
Bahrain,Chad,1460.558232524903,1427.316926152544,33.24130637235885,0
Libya,Jordan,1534.5581129552559,1461.8398760073962,72.71823694785962,0
Saudi Arabia,Mali,1685.4079463211572,1461.9256867099318,223.48225961122534,1
Qatar,China PR,1549.270863337797,1645.1333263929862,-95.86246305518921,0
Kuwait,Iran,1634.1291933293933,1699.5907092491273,-65.46151591973398,0
Tanzania,Zambia,1423.535578272367,1639.5783093549323,-216.0427310825653,0
Uzbekistan,United Arab Emirates,1542.6297278269417,1664.3527017466902,-121.72297391974848,-1
Algeria,Kenya,1635.9924827508169,1542.22106065212,93.7714220986968,-1
Japan,South Korea,1684.2587472363764,1697.0058772176758,-12.747129981299395,-1
Algeria,Zambia,1623.3572035559096,1634.0543631818932,-10.697159625983659,-1
Tanzania,Kenya,1429.0595244454062,1554.8563398470274,-125.79681540162119,-1
China PR,Saudi Arabia,1642.4421312269594,1689.7369734681722,-47.29484224121279,1
Iran,Qatar,1697.7285585955672,1551.9620585038238,145.7665000917434,1
Kenya,Zambia,1561.3859588465184,1643.7465714298141,-82.36061258329573,0
United States,Jamaica,1606.419602538869,1627.3223017402472,-20.902699201378255,0
Tanzania,Algeria,1422.5299054459151,1613.6649953079886,-191.13508986207353,-1
Saint Kitts and Nevis,Cuba,1488.1199551077289,1477.2214994370293,10.898455670699605,-1
Kazakhstan,Japan,1535.8062341456507,1674.625474594407,-138.81924044875632,0
South Korea,United Arab Emirates,1706.6391498596452,1670.9858703383495,35.653279521295644,1
Mexico,El Salvador,1674.0011894577178,1492.473832942269,181.5273565154489,1
Vietnam,Malaysia,1393.644869565711,1466.523221092868,-72.87835152715706,-1
Indonesia,Laos,1409.676750678931,1320.7404467638814,88.93630391504962,1
Thailand,Myanmar,1576.2412672349867,1417.9310976959864,158.3101695390003,1
Brunei,Cambodia,1244.856747289596,1315.8122433422736,-70.95549605267774,-1
Singapore,Myanmar,1459.3999607870892,1412.196446841645,47.20351394544423,0
Brunei,Thailand,1236.8710832867705,1581.9759180893282,-345.10483480255766,-1
Indonesia,Vietnam,1417.1714409847618,1385.712244502444,31.459196482317793,0
Malaysia,Philippines,1474.4558461561348,1169.8579775030305,304.59786865310434,1
Moldova,Poland,1439.4066081102471,1614.7664014429845,-175.35979333273735,-1
Norway,Colombia,1704.9301439177466,1647.9062915223105,57.02385239543605,0
Brazil,Morocco,1912.5501634069396,1713.3269974969846,199.22316590995501,1
Laos,Philippines,1313.2457564580507,1166.9056158725434,146.34014058550724,1
Indonesia,Malaysia,1416.2684389997803,1477.408207786622,-61.139768786841614,1
Singapore,Cambodia,1458.0496326504729,1323.797907345099,134.25172530537384,1
Brunei,Myanmar,1234.458706865482,1413.5467749782613,-179.08806811277918,-1
Kuwait,China PR,1635.9913439829534,1653.7950399813221,-17.803695998368767,-1
Netherlands,Turkey,1753.2933496388946,1593.223969991375,160.06937964751955,0
Portugal,Northern Ireland,1698.014248406818,1537.8589366739395,160.15531173287854,1
Russia,Bulgaria,1701.504237303938,1667.4067680208195,34.09746928311847,1
Saudi Arabia,Qatar,1678.3840647138095,1545.9275687177037,132.4564959961058,1
Scotland,Latvia,1645.48693311662,1406.3903453707385,239.0965877458816,1
Switzerland,Azerbaijan,1585.4337902277985,1380.4418561478308,204.99193407996768,1
Spain,Faroe Islands,1797.5733938394803,1350.3800605242766,447.19333331520374,1
Sweden,Estonia,1708.101598652816,1264.7919935499697,443.30960510284626,1
Malta,Serbia,1274.3255590067909,1642.0424083589332,-367.7168493521424,-1
Uzbekistan,Japan,1535.9965592352823,1670.829802690939,-134.83324345565666,0
Slovenia,Croatia,1482.489717334418,1661.6290811388162,-179.13936380439827,-1
Kazakhstan,South Korea,1539.6019060491187,1715.6165529648706,-176.01464691575188,0
North Macedonia,Lithuania,1499.0428104282519,1456.2403102852898,42.80250014296212,-1
Republic of Ireland,Romania,1632.5378660199212,1706.233916879178,-73.69605085925673,0
Armenia,Ukraine,1443.9059864241626,1549.5631814026333,-105.65719497847067,-1
Belgium,Wales,1653.614813953225,1540.282849902819,113.33196405040599,1
Cyprus,Luxembourg,1381.432711664049,1201.0185060998424,180.41420556420667,1
Czech Republic,Slovakia,1651.93268691872,1569.182276731942,82.75041018677803,1
Finland,Hungary,1473.5791531393838,1532.2482192234668,-58.66906608408294,0
Austria,Belarus,1621.5377836005302,1396.907689592943,224.63009400758733,1
Georgia,Poland,1490.9548867796454,1620.1081431711214,-129.1532563914759,1
France,South Africa,1816.6739589759559,1673.8592027611614,142.81475621479444,1
Iceland,Liechtenstein,1472.010520551641,1352.4769222894597,119.53359826218139,1
Italy,England,1783.1240846514825,1814.1455701222421,-31.02148547075967,0
Germany,Albania,1849.2274758085057,1360.153427868849,489.0740479396568,1
Greece,Denmark,1592.5358172200918,1764.0294057366564,-171.4935885165646,0
Argentina,Uruguay,1717.6881670287244,1592.9117910976336,124.7763759310908,0
Canada,Mexico,1548.39941406402,1679.205088785319,-130.80567472129906,0
Paraguay,Venezuela,1650.7385621025892,1315.9778720585014,334.7606900440878,1
Peru,Chile,1586.23333642866,1602.9790594153976,-16.74572298673752,-1
Indonesia,Philippines,1428.0102405608407,1160.885031317729,267.1252092431116,1
Vietnam,Laos,1386.6152464874256,1319.266341012865,67.34890547456052,1
Thailand,Cambodia,1584.3882945106166,1317.4804979751048,266.9077965355118,1
Singapore,Brunei,1464.3670420204671,1229.2005671597472,235.16647486071997,1
Ecuador,Bolivia,1613.495052057491,1584.2229474515295,29.27210460596143,1
Myanmar,Cambodia,1418.8049146839962,1313.9394441136192,104.86547057037706,-1
Singapore,Thailand,1468.4722762790088,1587.9293483721021,-119.4570720930933,0
Laos,Malaysia,1311.1808778739328,1465.6664062255616,-154.48552835162877,1
Vietnam,Philippines,1394.7007096263578,1157.347623061399,237.35308656495886,1
Thailand,Vietnam,1584.6204684780478,1398.7650295477752,185.8554389302726,1
Indonesia,Singapore,1431.5476488171707,1471.7811561730632,-40.23350735589247,1
Iran,China PR,1703.763048381687,1663.2830564728372,40.4799919088498,1
Kuwait,Saudi Arabia,1626.5033274914383,1684.7462223576417,-58.242894866203414,1
Indonesia,Thailand,1442.7005135601999,1589.7290249759064,-147.0285114157066,0
Haiti,Jamaica,1467.594956678706,1626.7213985229153,-159.12644184420924,-1
Kazakhstan,United Arab Emirates,1544.2749096174637,1662.008467233124,-117.7335576156604,1
Uzbekistan,South Korea,1539.693608534446,1710.9435493965257,-171.2499408620797,-1
Vietnam,Singapore,1393.6564730499165,1460.628291430034,-66.97181838011761,1
Martinique,Cameroon,1564.18892641578,1599.4874434625679,-35.298517046787765,1
Haiti,Cuba,1461.8795064048852,1487.5350793623713,-25.65557295748613,0
Cuba,Cameroon,1486.7979918432502,1588.474951728568,-101.67695988531773,0
Haiti,Martinique,1462.6165939240063,1575.20141814978,-112.58482422577367,1
Kuwait,Qatar,1638.1641642149264,1539.5654110738715,98.59875314105489,-1
Saudi Arabia,Iran,1673.0853856341537,1712.603184108008,-39.51779847385433,1
Saint Lucia,Jamaica,1425.5033420690474,1632.436848796736,-206.9335067276886,-1
Uzbekistan,Kazakhstan,1534.2587353200863,1557.5395417964226,-23.280806476336238,1
Antigua and Barbuda,Jamaica,1406.0127545992043,1637.0977185618337,-231.08496396262944,-1
Japan,United Arab Emirates,1667.1327533917754,1648.7438350541652,18.38891833761022,0
Saint Kitts and Nevis,Jamaica,1477.8063751823868,1641.2801384634176,-163.47376328103087,0
Russia,Italy,1710.5259719667624,1784.0145896141603,-73.48861764739786,0
Hungary,Serbia,1530.5754570898184,1644.1920002994873,-113.61654320966886,-1
Republic of Ireland,Belgium,1634.6277593301213,1660.4638315967811,-25.836072266659812,0
Croatia,Ukraine,1666.8860764900114,1556.612526201778,110.27355028823331,1
China PR,Qatar,1654.4429207465162,1552.3295030046459,102.11341774187031,-1
Iran,Kuwait,1701.4706501312712,1625.400072284152,76.07057784711924,0
South Korea,Japan,1716.3784226108853,1666.6039714477533,49.77445116313197,-1
Ivory Coast,Burkina Faso,1651.125844435008,1448.0497940310484,203.0760504039597,0
Mexico,United States,1675.608543942761,1607.020505756201,68.58803818655997,0
Eswatini,Mauritius,1387.8442235863095,1385.1908757202536,2.6533478660558103,-1
United Arab Emirates,Uzbekistan,1649.2726169981872,1544.9278097101403,104.34480728804692,0
Tunisia,Bosnia and Herzegovina,1658.637529607841,1518.4344110365319,140.20311857130923,1
Saudi Arabia,China PR,1684.2179196108905,1641.5856611707457,42.632258440144824,0
Chile,Guatemala,1612.4974516396862,1550.6220434424945,61.875408197191746,1
Qatar,Iran,1565.1867625804164,1699.3154917225236,-134.1287291421072,1
